dur,proto,service,sbytes,dbytes
0.412801,111,3,1990,24440
9.00E-06,115,10,906,0
0.478845,111,3,1464,1058
0.84466,111,0,48363,1942
6.00E-06,115,10,256,0
0.624969,111,10,782,678
0.804682,111,0,11478,1680
0.633303,111,10,564,354
1.18387,111,10,784,764
0.19536,111,3,1330,268
0.230088,111,3,816,5840
0.212793,111,3,876,19342
0.557667,111,3,894,29170
0.413711,111,1,1396,4700
0.187824,111,3,816,268
1.015195,111,10,906,642
0.281493,111,3,976,41908
0.581491,111,6,364,846
0.202168,111,3,1134,268
0.981502,111,10,912,556
0.281404,111,3,1190,3270
9.00E-06,115,10,168,0
0.357274,111,3,820,1470
0.187952,111,3,946,268
0.194719,111,3,972,268
1.570893,111,5,1194,1612
1.113835,111,9,1554,134364
0.489758,13,10,1040,0
0.956414,111,10,794,764
0.489758,13,10,1040,0
0.476857,111,3,770,4230
0.689567,111,3,1176,68427
0.489758,13,10,1040,0
9.00E-06,115,10,168,0
0.367964,111,10,1468,268
0.489758,13,10,1040,0
0.74938,111,10,564,354
7.312841,13,10,10880,0
0.134178,111,10,364,268
0.987658,111,10,938,642
7.312841,13,10,10880,0
0.239192,111,10,1972,268
0.195086,111,10,1078,268
0.377383,111,10,2612,268
1.169812,111,5,1194,1626
8.00E-06,115,10,168,0
0.304128,111,6,364,680
5.00E-06,115,10,168,0
1.243299,111,3,1590,67110
0.399939,111,6,364,3754
0.210617,111,3,986,268
0.577434,111,3,3972,354
1.244202,13,10,3024,0
0.008666,115,7,126,240
0.954393,111,10,564,354
0.661625,111,10,564,354
0.471605,111,10,56907,526
0.251858,111,3,982,268
0.438169,111,3,746,268
0.240944,111,3,2550,268
8.00E-06,115,10,202,0
2.228986,111,9,1562,132642
0.516351,111,10,2346,2356
0.374428,111,3,758,268
4.00E-06,115,10,1098,0
0.286011,111,10,610,268
0.196707,111,3,916,268
1.245465,111,10,1034,702
0.251465,111,3,834,10236
0.303068,111,3,758,268
6.00E-06,115,10,168,0
0.671307,111,10,564,354
1.806826,111,0,18614,1964
0.727527,111,6,364,1628
9.00E-06,7,10,104,0
6.00E-06,115,10,1098,0
1.72884,111,9,1122,36406
1.10E-05,115,10,1882,0
6.00E-06,115,10,1098,0
9.00E-06,106,10,156,0
1.9716,111,0,3792,1826
0.329796,111,3,1128,268
0.175826,111,3,1342,268
0.622109,111,10,2530,268
4.00E-06,115,10,1216,0
0.256452,111,3,962,268
1.073206,111,3,1020,354
1.137339,111,10,1010,3330
0.299316,111,3,878,1002
0.772725,111,3,2448,39610
0.911175,111,10,17266,354
0.808196,111,9,1108,41094
0.905103,111,10,564,354
0.896118,111,3,830,268
9.00E-06,115,10,168,0
3.00E-06,7,10,78,0
1.062357,111,10,490,354
0.274003,111,3,822,1348
5.00E-06,115,10,168,0
0.741363,111,3,566,268
0.214862,111,10,364,524
7.00E-06,115,10,168,0
0.938502,111,6,364,646
0.204584,111,3,950,268
0.496259,111,10,1548,268
0.602899,111,10,546,354
4.00E-06,115,10,352,0
0.41407,111,10,874,268
6.00E-06,115,10,168,0
0.705453,111,10,1126,29146
0.280438,111,3,1084,20934
4.620885,111,3,5984,1087639
2.556054,111,3,2522,369955
0.188708,111,3,962,268
0.62313,111,3,2426,48796
9.00E-06,115,10,164,0
0.674142,111,10,564,354
0.193089,111,3,1002,268
0.921358,111,9,1216,59812
1.374122,111,9,1814,183234
0.203767,111,3,1010,268
0.244588,111,3,838,2752
0.263146,111,3,860,1832
1.00E-06,115,10,168,0
0.196822,111,3,1022,268
0.677212,111,10,1012,4986
0.262368,111,3,1026,268
0.489758,13,10,1040,0
0.842756,111,10,564,354
5.00E-06,122,10,180,0
0.489758,13,10,1040,0
5.00E-06,122,10,180,0
0.489758,13,10,1040,0
0.850047,111,10,574,268
3.00E-06,81,10,180,0
0.489758,13,10,1040,0
3.00E-06,81,10,180,0
0.489758,13,10,1040,0
0.932413,111,10,622,268
0.489758,13,10,1040,0
3.00E-06,64,10,180,0
0.885862,111,10,1780,354
0.489758,13,10,1040,0
1.008238,111,0,77099,2166
0.661527,111,10,1908,268
0.184412,111,10,1986,268
0.750209,111,10,2228,354
1.16365,111,0,82016,2112
1.007653,66,10,360,0
1.05581,111,0,132944,2462
9.00E-06,115,10,168,0
1.007653,66,10,360,0
0.159646,111,10,728,268
1.007653,66,10,360,0
1.169812,111,5,1194,1626
0.47213,111,10,910,268
1.244202,13,10,3024,0
0.993687,111,9,1222,72474
0.733962,111,3,818,4000
1.244202,13,10,3024,0
1.171427,72,10,360,0
0.970103,111,3,1746,3444
1.244202,13,10,3024,0
1.171427,72,10,360,0
1.001789,111,10,798,518
0.432656,111,3,510,354
1.171427,72,10,360,0
0.683174,111,3,896,268
0.204349,111,3,17286,354
1.171427,72,10,360,0
0.824066,111,10,1112,716
0.375281,111,3,17286,354
0.763231,111,3,1128,354
8.00E-06,62,10,180,0
0.249872,111,10,610,268
1.282517,111,3,818,7206
0.475992,111,10,1506,268
8.00E-06,62,10,180,0
0.468242,111,3,836,268
1.252438,111,6,364,740
3.00E-06,43,10,180,0
1.248326,111,3,1468,19324
59.993382,111,0,4975848,27898
3.00E-06,105,10,200,0
1.393967,111,10,1164,842
0.851325,111,10,1024,724
6.00E-06,23,10,180,0
0.876312,111,10,3678,268
6.00E-06,23,10,180,0
0.845951,111,3,890,3830
2.00E-06,39,10,180,0
1.388546,111,10,6830,354
2.00E-06,39,10,180,0
10.045118,111,3,4844,718974
1.323755,111,10,17954,354
1.750318,111,10,718,354
3.00E-06,99,10,180,0
0.966825,111,3,506,354
2.112844,111,10,1076,810
3.00E-06,99,10,180,0
2.640759,111,9,1050,30874
1.308191,111,10,2062,354
2.640759,111,9,1050,30874
3.00E-06,99,10,180,0
0.354678,111,10,2588,268
1.230811,111,10,3032,832
6.00E-06,5,10,180,0
0.744561,111,10,564,354
1.255112,111,10,17762,900
2.236555,111,9,1824,174110
6.00E-06,5,10,180,0
1.664636,111,10,1362,742
0.208092,111,3,2062,268
3.00E-06,18,10,180,0
1.295895,111,10,998,826
4.00E-06,115,10,168,0
3.00E-06,18,10,180,0
0.844596,111,10,1014,740
3.00E-06,18,10,180,0
0.265586,111,3,884,268
0.845855,111,3,1118,354
3.00E-06,74,10,180,0
1.618646,111,10,910,354
0.663403,111,3,754,268
3.00E-06,74,10,180,0
2.662302,111,10,1170,41292
2.40792,111,10,664,462
0.649248,111,3,526,268
0.976282,111,10,1294,268
1.444252,111,10,3030,834
1.246909,57,10,400,0
2.075628,111,0,7545,1880
1.444252,111,10,3030,834
1.246909,57,10,400,0
2.019947,111,3,938,1710
1.401745,111,10,1138,836
0.753073,111,3,952,268
9.00E-06,82,10,200,0
3.016394,111,10,34706,982
0.680299,111,10,6830,268
1.623094,111,10,1082,850
9.00E-06,82,10,200,0
1.042099,111,3,1290,1770
1.405999,111,10,1494,848
5.00E-06,103,10,200,0
9.00E-06,115,10,168,0
2.410807,111,10,1074,836
5.00E-06,103,10,200,0
5.00E-06,103,10,200,0
1.219916,111,3,1186,5212
1.218422,111,10,3030,842
5.00E-06,103,10,200,0
0.539498,111,10,1294,268
1.720638,111,10,34710,1032
8.00E-06,117,10,200,0
0.748399,111,10,2062,268
1.730964,111,10,1494,816
8.975741,111,9,4496,741455
0.806499,111,10,1270,718
2.477743,111,10,5158,804
5.00E-06,2,10,200,0
0.942261,111,10,1010,754
4.373587,111,10,1674,132728
0.623134,111,10,564,354
1.252951,111,10,1262,794
5.458118,111,0,15469,1970
0.182042,111,10,1128,268
0.980326,111,10,3064,738
1.656119,111,10,564,354
40.328518,111,10,3270,1642
2.089474,111,10,994,832
4.413976,111,5,1284,1638
0.623141,111,0,28292,1936
4.008169,111,3,792,354
1.263496,111,10,2030,836
1.360272,111,5,1210,1662
1.252438,111,6,364,740
7.717545,111,0,3235,2048
2.979113,111,9,970,6116
1.360272,111,5,1210,1662
3.257055,111,0,6027,1968
0.225328,111,3,754,1920
3.925744,111,9,1022,32322
9.00E-06,115,10,168,0
0.737508,111,9,1040,19336
1.387795,111,10,1110,812
1.758121,111,10,1078,810
0.057381,115,7,118,314
28.213135,13,10,1280,0
1.198481,111,10,1112,818
0.180586,111,3,1794,268
28.213135,13,10,1280,0
0.661048,111,10,564,354
5.00E-06,115,10,168,0
28.213135,13,10,1280,0
5.00E-06,115,10,1064,0
1.284015,111,10,1080,836
28.213135,13,10,1280,0
1.10E-05,115,10,1064,0
0.773368,111,3,842,1222
4.181346,111,9,958,3628
28.213135,13,10,1280,0
0.279472,111,3,802,1216
2.817478,111,3,227789,1472
28.213135,13,10,1280,0
0.316627,111,3,902,27522
2.445761,111,10,532,354
0.789636,111,0,3034,1648
0.185184,111,3,744,268
1.337131,111,10,1072,848
1.70E-05,115,10,168,0
0.912117,111,10,1068,758
4.200221,111,3,994,354
0.183415,111,3,794,4252
9.00E-06,115,10,168,0
4.00E-06,115,10,168,0
0.170019,111,10,804,268
1.118793,111,3,972,354
0.271006,111,10,1688,268
0.852869,111,9,1144,48212
2.267489,111,3,1208,354
2.486436,111,3,814,354
3.00E-06,7,10,776,0
2.486436,111,3,814,354
0.439108,111,3,792,924
1.838596,111,10,1072,816
0.645896,111,10,564,354
7.00E-06,115,10,168,0
2.439392,111,10,564,354
9.00E-06,115,10,168,0
4.00E-06,115,10,168,0
2.084823,111,10,912,354
1.635059,111,10,1234,808
0.191698,111,3,938,268
0.624935,111,10,564,354
0.905566,111,10,748,268
0.501291,111,3,1090,50453
0.466699,13,10,2858,0
1.621626,111,10,994,854
0.77353,111,9,968,4668
1.661011,111,10,1362,770
0.466699,13,10,2858,0
1.122408,111,10,4110,3274
1.170284,111,10,1046,722
0.466699,13,10,2858,0
6.00E-06,115,10,168,0
1.50E-05,115,10,168,0
0.466699,13,10,2858,0
4.00E-06,115,10,168,0
1.182288,111,10,994,354
0.466699,13,10,2858,0
1.262079,111,10,1170,736
0.430266,111,6,364,3754
0.466699,13,10,2858,0
0.196218,111,10,694,546
0.781823,111,10,1106,694
0.466699,13,10,2858,0
1.211715,111,10,3030,818
0.895202,111,5,1166,1664
1.123408,111,5,1182,1648
1.00022,111,10,1038,770
0.493814,111,10,912,694
1.00E-06,115,10,168,0
0.301257,111,6,364,3754
2.496782,111,0,30611,1988
0.437138,111,10,790,816
4.275689,111,5,1284,1644
1.611452,111,10,2208,253632
2.716886,111,10,1042,696
1.10E-05,115,10,2974,0
0.756327,111,10,564,354
3.896466,111,0,41473,2220
8.00E-06,115,10,168,0
0.598036,111,10,912,694
0.27811,111,3,32248,522
0.358975,111,3,3814,268
1.987385,111,10,1106,796
1.188601,111,0,3522,1700
0.456046,111,5,1382,842
1.218422,111,10,3030,842
2.120996,111,10,5158,784
3.00E-06,115,10,282,0
0.218317,111,3,892,268
1.706429,111,3,826,2464
0.226867,111,3,1044,268
0.241761,111,3,924,1036
1.496633,111,10,1106,822
1.00E-05,115,10,1712,0
4.00E-06,115,10,168,0
1.916194,111,10,3030,844
1.00E-05,115,10,818,0
0.358503,111,6,364,12934
4.00E-06,115,10,168,0
4.00E-06,115,10,1626,0
0.391613,111,6,364,1328
3.691932,111,10,1038,7214
0.921987,13,10,1280,0
0.166719,111,3,7644,268
0.921987,13,10,1280,0
4.4054,111,9,1060,19608
0.921987,13,10,1280,0
3.089554,111,10,1100,32402
0.22195,111,3,792,4252
1.10E-05,115,10,754,0
0.180037,111,10,992,268
9.00E-06,7,10,104,0
1.198067,111,5,1182,1652
9.00E-06,7,10,104,0
28.213135,13,10,1280,0
1.198067,111,5,1182,1652
28.213135,13,10,1280,0
9.00E-06,7,10,104,0
0.409455,111,10,910,354
28.213135,13,10,1280,0
9.00E-06,7,10,104,0
1.30E-05,115,10,168,0
0.667227,111,10,564,354
9.00E-06,7,10,104,0
0.632005,111,10,564,354
0.454618,111,3,1228,94630
9.00E-06,7,10,104,0
0.273428,111,3,810,1598
0.276865,111,3,822,1178
9.00E-06,7,10,104,0
0.184883,111,3,984,268
9.00E-06,106,10,156,0
0.335764,111,10,2484,443
0.867884,111,0,44141,1800
9.00E-06,106,10,156,0
0.625131,111,10,564,354
1.30E-05,115,10,120,0
9.00E-06,106,10,156,0
0.637268,111,10,564,354
0.481439,111,3,896,1268
0.01272,115,10,76,130
9.00E-06,106,10,156,0
1.267629,111,10,564,354
43.982441,111,10,1568,1528
3.00E-06,7,10,776,0
3.00E-06,7,10,776,0
0.737188,111,0,30722,1880
0.22943,111,3,874,2450
3.00E-06,7,10,776,0
0.151393,111,10,6648,268
0.211615,111,3,1000,268
1.004505,111,0,3933,1820
0.188916,111,3,892,268
1.105381,111,0,4529,1718
8.00E-06,115,10,168,0
0.445242,111,3,1200,354
0.873946,111,10,786,678
0.185925,111,10,1016,268
0.286192,111,3,796,3188
0.831168,111,10,564,354
0.198743,111,3,926,268
0.271963,111,3,804,1352
1.062568,111,10,782,764
0.624345,111,3,834,1434
9.00E-06,115,10,168,0
4.00E-06,115,10,416,0
0.381853,111,3,1302,1166
8.00E-06,115,10,168,0
0.898216,111,10,794,678
2.406619,111,10,11002,9292
1.125113,111,10,4994,3330
0.233834,111,10,2412,268
0.672711,111,10,794,678
0.305556,111,3,3236,3734
0.214627,111,3,954,268
0.466699,13,10,2858,0
1.404769,111,0,37126,1880
0.435071,111,3,848,1744
0.466699,13,10,2858,0
0.531148,111,3,958,34588
0.185063,111,3,1474,268
1.383811,111,10,1514,115194
2.30E-05,115,10,3022,0
0.287192,111,3,888,268
0.867751,111,0,13825,1720
0.450211,111,3,1104,76465
1.470304,111,0,19789,1844
0.424927,111,3,1076,58619
0.393427,111,3,870,354
1.10E-05,115,10,1098,0
0.421647,111,10,800,518
0.900583,111,10,1096,23908
9.00E-06,115,10,168,0
4.00E-06,115,10,1488,0
0.75203,111,9,1062,26210
0.538663,111,3,1042,354
0.237439,111,3,1002,268
2.00E-06,115,10,168,0
0.193784,111,3,890,1018
0.237439,111,3,1002,268
0.533504,111,3,840,2076
9.00E-06,115,10,516,0
1.00E-05,115,10,1666,0
0.915074,111,10,1536,556
0.160972,111,3,8758,268
1.10E-05,115,10,2072,0
59.983738,111,0,9045600,44360
1.125363,111,9,1548,128808
1.00E-05,115,10,1670,0
1.443748,111,0,11133,1788
8.00E-06,115,10,168,0
8.00E-06,115,10,456,0
3.00E-06,7,10,78,0
0.267816,111,3,882,1450
0.18652,111,3,930,268
0.505289,111,6,364,1412
3.00E-06,7,10,78,0
0.581491,111,6,364,846
3.00E-06,7,10,78,0
0.489758,13,10,1040,0
0.362022,111,3,868,1586
0.658677,111,10,564,354
0.489758,13,10,1040,0
0.271164,111,3,948,46842
0.78391,111,10,564,354
0.385024,111,3,880,3154
0.214041,111,3,2018,268
0.35115,111,3,2846,268
0.182989,111,3,1012,268
0.736657,111,10,564,354
9.00E-06,115,10,168,0
0.508659,111,10,1268,354
0.599451,111,10,70349,612
0.34055,111,10,582,268
0.470437,111,10,1780,354
0.212162,111,3,768,9664
9.00E-06,115,10,168,0
0.264482,111,10,2100,268
6.00E-06,115,10,168,0
2.699668,111,0,180799,2550
1.212039,111,0,2724,1858
0.322051,111,3,928,17578
0.631209,111,6,364,724
0.470148,111,10,2548,268
1.711654,111,0,347652,3334
9.00E-06,115,10,168,0
1.002709,111,10,564,354
8.00E-06,115,10,168,0
0.577512,111,10,2676,354
0.67514,111,10,564,354
0.163662,111,3,962,268
0.237668,111,3,774,5002
9.00E-06,115,10,168,0
0.892162,111,5,1112,1638
0.305779,111,3,818,1040
5.00E-06,122,10,180,0
0.399939,111,6,364,3754
0.193789,111,10,508,268
5.00E-06,122,10,180,0
9.00E-06,115,10,168,0
3.00E-06,81,10,180,0
0.252678,111,3,814,10042
0.182248,111,3,566,268
3.00E-06,81,10,180,0
1.193561,111,0,126046,2352
0.26244,111,3,508,268
2.582676,111,0,434459,3720
3.00E-06,81,10,180,0
0.234427,111,3,1132,1052
1.30677,111,9,1382,99054
3.00E-06,64,10,180,0
1.17199,111,3,1932,242434
3.00E-06,64,10,180,0
0.4477,111,3,510,354
2.197535,111,3,1210,354
3.00E-06,64,10,180,0
0.245413,111,3,1526,268
0.495345,111,3,1164,1152
0.202486,111,3,762,268
2.285887,111,3,3590,580884
32.550049,111,3,2032,622
9.00E-06,88,10,200,0
0.621814,111,10,564,354
1.260917,111,5,1198,1640
0.320416,111,3,566,268
1.007653,66,10,360,0
9.00E-06,88,10,200,0
0.184631,111,10,1386,268
0.316806,111,3,1526,268
9.00E-06,88,10,200,0
1.007653,66,10,360,0
0.19115,111,10,892,268
1.071472,111,3,504,354
3.00E-06,71,10,200,0
8.00E-06,115,10,168,0
0.22949,111,3,960,268
0.779881,111,3,504,268
3.00E-06,71,10,200,0
9.00E-06,115,10,168,0
0.468903,111,3,772,1360
1.430267,111,9,820,930
3.00E-06,71,10,200,0
0.654022,111,10,564,354
0.180308,111,10,576,268
3.00E-06,71,10,200,0
1.260943,111,3,1282,268
0.829766,111,0,14587,1718
1.123991,111,5,1190,1606
3.00E-06,71,10,200,0
0.262398,111,3,798,1222
1.568354,111,10,1020,3282
1.123991,111,5,1190,1606
0.928218,111,0,60938,2020
3.00E-06,71,10,200,0
0.459003,111,10,1506,268
0.891138,111,9,966,13970
0.249028,111,3,868,268
0.459003,111,10,1506,268
0.671825,111,3,17286,354
0.178191,111,3,1054,268
0.823726,111,3,1384,19738
9.00E-06,108,10,200,0
9.00E-06,115,10,2722,0
0.254299,111,10,558,268
0.40733,111,10,546,268
9.00E-06,108,10,200,0
0.673379,111,3,1554,1180
1.171427,72,10,360,0
0.308004,111,10,546,268
7.00E-06,19,10,200,0
0.963727,111,3,964,42940
1.171427,72,10,360,0
0.308797,111,10,484,268
7.00E-06,19,10,200,0
0.64647,111,10,564,354
1.171427,72,10,360,0
1.309941,111,0,32290,1906
7.00E-06,19,10,200,0
0.25472,111,3,854,15200
8.00E-06,62,10,180,0
0.709722,111,10,1118,21470
1.591541,111,0,64218,2100
7.00E-06,78,10,200,0
8.00E-06,62,10,180,0
0.675059,111,10,564,354
3.00E-06,115,10,168,0
7.00E-06,78,10,200,0
0.734332,111,0,5760,1856
3.00E-06,43,10,180,0
7.00E-06,78,10,200,0
0.26241,111,3,928,3676
3.00E-06,43,10,180,0
0.696376,111,1,1280,2056
0.681699,111,10,564,354
3.00E-06,43,10,180,0
0.282892,111,3,846,268
8.00E-06,73,10,200,0
0.196087,111,3,892,268
9.00E-06,115,10,168,0
3.00E-06,43,10,180,0
1.462943,111,9,1744,169960
8.00E-06,73,10,200,0
0.548247,111,10,566,354
3.00E-06,43,10,180,0
0.57752,111,0,4892,590
8.00E-06,73,10,200,0
0.227239,111,3,1138,268
0.235617,111,3,784,1228
3.00E-06,43,10,180,0
8.00E-06,73,10,200,0
0.198026,111,3,962,268
3.577953,111,9,2688,366322
8.00E-06,73,10,200,0
3.00E-06,43,10,180,0
0.181291,111,3,924,268
1.561987,111,0,4791,1760
8.00E-06,73,10,200,0
3.00E-06,105,10,200,0
5.00E-06,115,10,168,0
0.501477,111,10,6830,268
3.00E-06,105,10,200,0
8.00E-06,97,10,200,0
0.186486,111,10,2044,268
0.847379,111,10,1332,354
3.00E-06,105,10,200,0
8.00E-06,97,10,200,0
8.00E-06,115,10,168,0
9.00E-06,115,10,168,0
8.00E-06,97,10,200,0
6.00E-06,23,10,180,0
0.921987,13,10,1280,0
8.00E-06,97,10,200,0
6.00E-06,23,10,180,0
0.921987,13,10,1280,0
0.935294,111,10,550,354
6.00E-06,23,10,180,0
0.921987,13,10,1280,0
5.00E-06,22,10,200,0
0.80397,111,3,14098,354
6.00E-06,23,10,180,0
0.921987,13,10,1280,0
9.00E-06,115,10,168,0
5.00E-06,22,10,200,0
0.921987,13,10,1280,0
6.00E-06,23,10,180,0
0.896838,111,10,1972,354
5.00E-06,22,10,200,0
1.10E-05,115,10,754,0
0.628322,111,10,2612,268
2.00E-06,39,10,180,0
5.00E-06,22,10,200,0
9.00E-06,7,10,104,0
9.00E-06,115,10,168,0
9.00E-06,20,10,200,0
2.00E-06,39,10,180,0
9.00E-06,106,10,156,0
9.00E-06,20,10,200,0
3.00E-06,99,10,180,0
0.603647,111,3,786,268
9.00E-06,106,10,156,0
9.00E-06,20,10,200,0
3.00E-06,99,10,180,0
9.00E-06,106,10,156,0
9.00E-06,115,10,168,0
9.00E-06,20,10,200,0
3.00E-06,99,10,180,0
0.918221,111,10,564,354
9.00E-06,97,10,200,0
3.00E-06,18,10,180,0
0.22943,111,3,874,2450
0.47146,111,10,622,268
9.00E-06,97,10,200,0
0.662481,111,10,564,354
3.00E-06,18,10,180,0
0.711522,111,10,718,268
9.00E-06,97,10,200,0
0.227928,111,3,790,5630
3.00E-06,74,10,180,0
3.00E-06,55,10,200,0
51.671165,111,10,2152,1630
1.326109,111,9,1110,41996
3.00E-06,74,10,180,0
9.00E-06,120,10,200,0
4.152673,111,0,240122,2958
1.894519,111,0,48315,2084
3.00E-06,74,10,180,0
0.971972,111,10,1012,726
9.00E-06,120,10,200,0
0.169067,111,10,724,268
3.00E-06,74,10,180,0
0.860687,111,10,992,716
0.627473,111,10,564,354
9.00E-06,120,10,200,0
3.00E-06,74,10,180,0
4.413976,111,5,1284,1638
0.584568,111,6,364,4382
44.22596,111,10,18872,1718
3.00E-06,74,10,180,0
5.00E-06,97,10,200,0
9.00E-06,115,10,168,0
1.008193,111,3,1058,354
3.00E-06,74,10,180,0
1.513676,111,3,918,2092
1.179351,111,3,2624,1050
2.484499,111,10,1088,28254
0.190554,111,3,840,268
0.197389,111,3,1206,268
1.281871,111,3,962,354
8.00E-06,79,10,200,0
1.886908,111,0,301477,3096
0.200351,111,3,868,268
1.392847,111,10,1084,820
1.246909,57,10,400,0
0.884994,111,9,1128,53590
0.842038,111,3,920,2108
1.246909,57,10,400,0
8.00E-06,79,10,200,0
0.374985,111,10,4600,618
2.002472,111,3,193156,1128
1.00E-06,83,10,200,0
3.00E-06,115,10,168,0
1.00E-06,83,10,200,0
9.00E-06,82,10,200,0
0.293758,111,10,4516,432
1.397528,111,10,574,354
8.00E-06,90,10,200,0
1.36633,111,3,2244,282289
5.362619,111,0,84285,2194
0.893946,111,0,78972,2148
8.00E-06,90,10,200,0
3.01692,111,5,1256,1666
0.876659,111,10,6830,268
1.411386,111,5,1202,1664
8.00E-06,90,10,200,0
8.00E-06,90,10,200,0
0.183897,111,3,1138,268
5.00E-06,103,10,200,0
2.341711,111,10,1046,822
0.489758,13,10,1040,0
3.00E-06,4,10,200,0
5.00E-06,103,10,200,0
7.625766,111,3,1262,96960
0.489758,13,10,1040,0
5.00E-06,103,10,200,0
1.300935,111,10,1112,808
8.00E-06,117,10,200,0
6.00E-06,115,10,1860,0
18.717207,111,3,10200,1936422
0.232182,111,3,848,26048
8.00E-06,115,10,168,0
3.00E-06,4,10,200,0
0.646838,111,10,564,354
1.50E-05,115,10,630,0
0.892162,111,5,1112,1638
3.00E-06,4,10,200,0
1.19218,111,10,1038,840
0.304128,111,6,364,680
1.213896,111,3,1270,354
3.00E-06,4,10,200,0
0.821768,111,10,1490,740
3.00E-06,115,10,168,0
3.00E-06,4,10,200,0
5.00E-06,2,10,200,0
1.13124,111,10,1038,710
1.068803,111,5,1190,1644
3.00E-06,4,10,200,0
5.00E-06,2,10,200,0
1.042108,111,10,5158,840
0.278015,111,10,862,562
5.00E-06,92,10,200,0
2.47447,111,9,1116,40940
1.244202,13,10,3024,0
5.00E-06,92,10,200,0
2.00E-06,102,10,200,0
1.244202,13,10,3024,0
1.63788,111,10,3026,858
5.00E-06,92,10,200,0
2.00E-06,102,10,200,0
1.244202,13,10,3024,0
1.592592,111,10,998,810
3.00E-06,56,10,200,0
3.00E-06,119,10,200,0
1.244202,13,10,3024,0
2.006318,111,10,5154,860
3.00E-06,56,10,200,0
3.00E-06,119,10,200,0
1.244202,13,10,3024,0
1.543419,111,3,1112,354
3.00E-06,56,10,200,0
8.00E-06,126,10,200,0
1.244202,13,10,3024,0
2.160474,111,10,994,786
3.00E-06,68,10,200,0
8.00E-06,126,10,200,0
1.244202,13,10,3024,0
1.648276,111,5,788,682
8.00E-06,126,10,200,0
3.00E-06,68,10,200,0
0.222647,111,3,788,5022
4.00E-06,70,10,200,0
1.103049,111,6,364,3754
1.586199,111,10,6748,596
0.439571,111,3,758,354
4.00E-06,70,10,200,0
8.00E-06,54,10,200,0
4.00E-06,115,10,168,0
2.236992,111,5,948,682
8.00E-06,41,10,200,0
8.00E-06,54,10,200,0
0.491026,111,10,546,268
0.634451,111,6,364,13870
8.00E-06,41,10,200,0
3.00E-06,30,10,200,0
0.444925,111,10,488,268
3.00E-06,7,10,776,0
8.00E-06,11,10,200,0
0.504925,111,3,10800,268
3.00E-06,7,10,776,0
3.00E-06,30,10,200,0
2.791647,111,9,932,3030
0.628888,111,10,564,354
3.00E-06,30,10,200,0
0.89229,111,10,546,354
0.271379,111,3,778,1374
9.00E-06,95,10,200,0
0.984903,111,3,566,354
8.00E-06,44,10,200,0
9.00E-06,115,10,168,0
9.00E-06,95,10,200,0
2.235479,111,9,934,2472
8.00E-06,44,10,200,0
1.198979,111,3,1124,69125
0.791604,111,0,2893,1864
8.00E-06,44,10,200,0
0.835335,111,3,504,268
3.00E-06,94,10,200,0
1.181487,111,10,546,354
5.00E-06,89,10,200,0
3.00E-06,94,10,200,0
0.18374,111,3,780,268
0.970591,111,10,738,268
5.00E-06,89,10,200,0
3.00E-06,94,10,200,0
0.210491,111,3,776,268
0.869606,111,3,800,1280
5.00E-06,89,10,200,0
3.00E-06,94,10,200,0
5.00E-06,89,10,200,0
0.938502,111,6,364,646
7.00E-06,115,10,168,0
5.00E-06,89,10,200,0
0.453956,111,10,546,268
3.00E-06,115,10,104,0
0.466699,13,10,2858,0
3.30E-05,115,10,168,0
9.00E-06,40,10,200,0
1.123408,111,5,1182,1648
0.87594,111,10,564,354
9.00E-06,40,10,200,0
8.00E-06,85,10,200,0
1.502791,111,0,126347,2428
0.238775,111,3,1254,268
9.00E-06,40,10,200,0
8.00E-06,85,10,200,0
0.198795,111,3,1040,268
1.681626,111,0,186309,2630
8.00E-06,85,10,200,0
9.00E-06,40,10,200,0
0.204955,111,3,1084,268
0.6794,111,10,564,354
8.00E-06,85,10,200,0
3.00E-06,129,10,200,0
0.229055,111,10,2532,268
0.212181,111,3,956,268
8.00E-06,34,10,200,0
3.00E-06,129,10,200,0
0.269932,111,3,920,268
6.00E-06,115,10,428,0
8.00E-06,34,10,200,0
9.00E-06,52,10,200,0
1.523146,111,5,1192,1328
8.00E-06,115,10,254,0
8.00E-06,34,10,200,0
0.822226,111,10,1652,268
9.00E-06,52,10,200,0
1.00E-05,115,10,828,0
6.00E-06,26,10,200,0
9.00E-06,52,10,200,0
1.00E-05,115,10,1300,0
6.00E-06,26,10,200,0
1.006211,111,10,574,354
9.00E-06,52,10,200,0
9.00E-06,115,10,254,0
6.00E-06,26,10,200,0
0.644209,111,10,622,268
9.00E-06,52,10,200,0
1.00E-05,115,10,1038,0
